webapp.COMMON.terminate|Terminer
webapp.NavBar.feedbackTitle|Votre avis nous intéresse
webapp.NavBar.feedbackSubtitle|Veuillez saisir votre avis
webapp.NavBar.profile|Profil
webapp.NavBar.settings|Paramètres
webapp.NavBar.logout|Déconnexion
webapp.SideBar.alarm|Liste des alarmes
webapp.SideBar.slaves|Liste des appareils
webapp.SlaveList.slaves|Liste des appareils
webapp.ChannelList.measures|Dernières mesures relevées
webapp.ChannelList.noMeasures|Aucunes mesures relevées
webapp.ChannelList.values|Valeurs
webapp.ChannelList.statistics|Statistiques
webapp.ChannelList.dataViewMode0|Graphique
webapp.ChannelList.dataViewMode1|Tableau
webapp.ChannelList.dataViewMode2|Résumé
webapp.ChannelList.dataViewMode3|Configuration
webapp.ChannelList.minimum|Minimum
webapp.ChannelList.maximum|Maximum
webapp.ChannelList.average|Moyenne
webapp.ChannelList.deviation|Ecart type
webapp.ChannelList.mkt|MKT
webapp.ChannelListTable.values|Valeurs
webapp.ChannelListTable.statistics|Statistiques
webapp.ChannelListTable.minimum|Minimum
webapp.ChannelListTable.maximum|Maximum
webapp.ChannelListTable.average|Moyenne
webapp.ChannelListTable.deviation|Ecart type
webapp.ChannelListTable.mkt|MKT
webapp.SlaveAbstract.comments|Commentaire
webapp.SlaveAbstract.device|Appareil
webapp.SlaveAbstract.configuration|Configuration
webapp.SlaveAbstract.channels|Voies
webapp.SlaveAbstract.reference|Appareil
webapp.SlaveAbstract.designation|Désignation
webapp.SlaveAbstract.serial|N° de série
webapp.SlaveAbstract.version|Version
webapp.SlaveAbstract.campaign|Campagne
webapp.SlaveAbstract.logType|Type d'enregistrement
webapp.SlaveAbstract.logType_0|Différé
webapp.SlaveAbstract.logType_1|Instant
webapp.SlaveAbstract.logType_2|Minimum
webapp.SlaveAbstract.logType_3|Maximum
webapp.SlaveAbstract.logType_4|Moyenne
webapp.SlaveAbstract.logType_5|Surveillance
webapp.SlaveAbstract.logType_6|EnLigne
webapp.SlaveAbstract.logType_7|Fin
webapp.SlaveAbstract.logType_8|Thermometre
webapp.SlaveAbstract.logType_9|Thermohygrometre
webapp.SlaveAbstract.logType_10|Detection d'impulsions
webapp.SlaveAbstract.recordDelay|Intervalle d'enregistrement
webapp.SlaveAbstract.measureInterval|Intervalle de mesure
webapp.SlaveAbstract.startDate|Date de départ
webapp.SlaveAbstract.endDate|Date de fin
webapp.SlaveAbstract.probeType|Type de sonde
webapp.SlaveAbstract.alarmState|Etat de la voie
webapp.SlaveAbstract.alarmState_0|Normal
webapp.SlaveAbstract.alarmState_1|Active
webapp.SlaveAbstract.alarmState_2|Pas d'alarmes configurées
webapp.SlaveAbstract.highThreshold|Seuil haut
webapp.SlaveAbstract.lowThreshold|Seuil bas
webapp.SlaveAbstract.minute|min.
webapp.SlaveAbstract.noAlarmState|Pas d'alarmes configurées
webapp.SlaveAbstract.waitForConfigurationValidation|Configuration en attente de validation
webapp.AlarmList.alarms|Alarmes
webapp.AlarmList.sameComment|Appliquer le même commentaire à toutes les alarmes
webapp.AlarmList.slaveDesignation|Désignation de l'appareil
webapp.AlarmList.channelDesignation|Désignation de la voie
webapp.AlarmList.value|Valeur
webapp.AlarmList.mode|Etat
webapp.AlarmList.filterUnacked|Alarmes non acquittées
webapp.AlarmList.filterAcked|Alarmes acquittées
webapp.AlarmList.filterNone|Toutes les alarmes
webapp.AlarmList.ack|Acquitter
webapp.AlarmList.ackPending|Acquittement en cours...
webapp.AlarmList.modalTitle|Commentaire (facultatif)
webapp.AlarmList.modalSubtitle|Laissez un message avant d'acquitter l'alarme
webapp.AlarmList.oneAckAlarm|Veuillez sélectionner au moins une alarme à acquitter
webapp.DateFilterList.LATEST|Dernières données
webapp.DateFilterList.TODAY|Aujourd'hui
webapp.DateFilterList.YESTERDAY|Depuis Hier
webapp.DateFilterList.WEEK|7 derniers jours
webapp.DateFilterList.MONTH|30 derniers jours
webapp.DateFilterList.INTERVAL|Entre deux dates
webapp.DateFilterList.UNACKED|Alarmes non acquittées
webapp.DateFilterList.ACKED|Alarmes acquittées
webapp.DateFilterList.ALL|Toutes les alarmes
webapp.UnloadList.unload|Décharger
webapp.UnloadList.unloadTitle|Déchargement
webapp.UnloadList.unloadSubtitle|Sélectionner les appareils à décharger
webapp.UnloadList.modalTitle|Déchargement en cours
webapp.UnloadList.modalSubtitle1|Cette opération peut durer quelques minutes.
webapp.UnloadList.modalSubtitle2|Vous pouvez continuer à utiliser l'application pendant la mise à jour des données
webapp.UnloadList.oneUnload|Veuillez sélectionner au moins un appareil
webapp.LogEventList.events|Journal des évènements
webapp.LogEventList.user|Utilisateur
webapp.LogEventList.source|Source
webapp.LogEventList.category|Catégorie
webapp.LogEventList.description|Description
webapp.LogEventList.comment|Commentaire
webapp.ReportingPage.title|Exportation des données
webapp.ReportingPage.fileType|Type de fichier
webapp.ReportingPage.fileTypePDF|PDF
webapp.ReportingPage.fileTypeCSV|CSV
webapp.ReportingPage.pdfOption|Options PDF
webapp.ReportingPage.pdfOptionCharts|Inclure les graphiques
webapp.ReportingPage.pdfOptionPreview|Prévisualiser le fichier
webapp.ReportingPage.more|Données à intégrer au rapport
webapp.ReportingPage.moreTable|Tableaux de valeurs
webapp.ReportingPage.moreSettings|Configuration des appareils
webapp.ReportingPage.moreStats|Tableaux de statistiques
webapp.ReportingPage.moreAlarm|Journal des alarmes
webapp.ReportingPage.moreLogevents|Journal des événements
webapp.ReportingPage.export|Exporter
webapp.ReportingPage.period|Période à exporter
webapp.ReportingPage.next|Suivant >
webapp.ReportingPage.previous|< Précédent
webapp.ChannelItem.channel|Voie
webapp.ChannelItem.channelInternal|interne
webapp.ModalMessage.httpForbiddenTitle|Accès refusé
webapp.ModalMessage.httpForbiddenBody|Vous ne disposez pas des autorisations nécessaires pour accéder à cette fonctionnalité. Veuillez contacter votre administrateur.
webapp.Tooltip.DEVICE_DISCONNECTED|Le Logiciel CTS-RF ne semble pas connecté au CLOUD
webapp.Tooltip.WS_SITE_UNLOAD_SLAVE_START|Déchargement en cours...
webapp.Tooltip.WS_SITE_UNLOAD_SLAVE_SUCCESS|Déchargement effectué avec succés
webapp.Tooltip.WS_SITE_UNLOAD_SLAVE_ERROR_408|Déchargement impossible :  le logiciel ne semble pas connecté au CLOUD
webapp.Tooltip.WS_SITE_ALARM_ACK_START|Acquittement des alarmes en cours...
webapp.Tooltip.WS_SITE_ALARM_ACK_SUCCESS|Acquittement des alarmes effectué avec succés
webapp.Tooltip.WS_SITE_ALARM_ACK_ERROR_408|Acquittement des alarmes impossible : le logiciel ne semble pas connecté au CLOUD
webapp.Tooltip.LICENSE_EXPIRATION_DAYS|Attention votre license arrive à expiration dans {1} jours
webapp.ReportingSlaveList.title|Exportation des données - Choix des appareils à exporter
webapp.LicenseDetail.activationType|Type d'abonnement
webapp.LicenseDetail.level|Niveau d'abonnement
webapp.LicenseDetail.expirationDate|Date d'expiration
webapp.LicenseDetail.licenseCode|Code d'abonnement
webapp.LicenseDetail.licenceFeature|Caractéristiques de l'abonnement
webapp.LicenseDetail.maxDevices|Nombre d'enregistreurs
webapp.LicenseDetail.duration|Durée d'engagement
webapp.LicenseDetail.maxReadData|Consultation des données
webapp.LicenseDetail.maxBackupData|Sauvegarde des données
webapp.LicenseDetail.maxUsers|Nombre d'utilisateurs
webapp.LicenseDetail.LICENSE_KEY_MEDIFROIDCLOUDFREE|Niveau 4
webapp.LicenseDetail.LICENSE_KEY_MC1|Niveau 1
webapp.LicenseDetail.LICENSE_KEY_MC2|Niveau 2
webapp.LicenseDetail.LICENSE_KEY_MC3|Niveau 3
webapp.LicenseDetail.LICENSE_KEY_MC4|Niveau 4
webapp.LicenseDetail.max|max.
webapp.LicenseDetail.month|mois
webapp.LicenseDetail.slidingMonth|mois glissants
webapp.LicenseDetail.renew|Modifier / Renouveler
webapp.ConfigurePage.storeAsModel|Enregistrer la configuration comme modèle
webapp.ConfigurePage.estimatedBatteryLife|Autonomie estimée
webapp.ConfigurePage.dateHourStart|Date et Heure du départ
webapp.ConfigurePage.unit|Unité
webapp.ConfigurePage.loraNetwork|Réseau Lora
webapp.ConfigurePage.configureDevice|Configuration
webapp.ConfigurePage.configureSuccess|Configuration de l'appareil réussie
webapp.ConfigurePage.configureError|Erreur de configuration
webapp.ConfigurePage.configureServer|Configuration envoyée au serveur
webapp.ConfigurePage.configureChannels|Configuration des voies
webapp.ConfigurePage.informationDevice|Appareil
webapp.ConfigurePage.Designation|Nom
webapp.ConfigurePage.Intervals|Intervalles
webapp.ConfigurePage.IntervalMesure|Intervalle de mesure
webapp.ConfigurePage.IntervalEnregistrement|Intervalle d'enregistrement
webapp.ConfigurePage.DepartType|Type de Départ
webapp.ConfigurePage.DepartType_0|Par date
webapp.ConfigurePage.DepartType_1|Bouton
webapp.ConfigurePage.DepartType_2|Immédiat
webapp.ConfigurePage.DateEtHeureDepart|Date de Départ
webapp.ConfigurePage.Enregistrement|Enregistrement
webapp.ConfigurePage.Display|Affichage
webapp.ConfigurePage.Infos|Information de l'appareil
webapp.ConfigurePage.Leds|LEDs
webapp.ConfigurePage.Activated|Activé
webapp.ConfigurePage.Proteged|Protégé
webapp.ConfigurePage.Fonctionnement|Fonctionnement
webapp.ConfigurePage.ConfigurationAllreadyProgramed|Une configuration est déjà en cours
webapp.ConfigurePage.seuilEntre|Seuil entre {0} et {1} {2}
webapp.ConfigurePage.tempo|Temporisation
webapp.ConfigurePage.comments|Commentaires
webapp.ConfigurePage.dataset|Campagne
webapp.ConfigurePage.record|Enregistrer
webapp.ConfigurePage.recordMode|Mode d'enregistrement
webapp.ConfigurePage.recordMode_1|Instantané
webapp.ConfigurePage.recordMode_2|Minimum
webapp.ConfigurePage.recordMode_3|Maximum
webapp.ConfigurePage.recordMode_4|Moyenne
webapp.ConfigurePage.stopByButton|Arrêt par bouton
webapp.ConfigurePage.hours|Heure(s)
webapp.ConfigurePage.minutes|Minute(s)
webapp.ConfigurePage.seconds|Seconde(s)
webapp.ConfigurePage.enableThresholds|Activer seuils
webapp.ConfigurePage.low|Bas
webapp.ConfigurePage.high|Haut
webapp.ConfigurePage.thresholds|Seuils alarme
webapp.ConfigurePage.ERROR_417|Erreur 417 inconnue
webapp.ConfigurePage.ERROR_430|Une configuration est déjà en cours
webapp.ConfigurePage.ERROR_408|Configuration impossible : le KILOG ne semble pas connecté au CLOUD
webapp.ConfigurePage.ERROR_512|Erreur 512 inconnue
webapp.ConfigurePage.ERROR_500|Erreur 500 inconnue
webapp.ConfigurePage.ERROR_220|Erreur 220 inconnue
webapp.ConfigurePage.success|Configuration envoyée avec succés
webapp.ConfigurePage.loadConfiguration|Charger une configuration
webapp.ConfigurePage.serial|N° de série
webapp.ConfigurePage.version|Version
webapp.ConfigurePage.validmulti|**Configuration multiple
webapp.ConfigurePage.validmultihelp|**Envoyer cette configuration à une selection d' appareils compatibles de ce site
webapp.ConfigurePage.INVALID_DATE_TIME|**Format de date invalide: DD/MM/YYYY HH:MM
webapp.ConfigurePage.cfr21dialogTitle|Identification et justification
webapp.ConfigurePage.cfr21dialogDesc|Merci de vous identifier avant de procéder au changement de configuration
webapp.ConfigurePage.cfr21dialogPasswordLabel|Votre mot de passe
webapp.ConfigurePage.cfr21dialogCommentLabel|La justification pour ce changement de configuration
webapp.ConfigurePage.cfr21dialogerror_fields|Tous les champs doivent obligatoirement être renseignés.
webapp.ConfigurePage.templatedialogTitle|Sélectionner un modèle de configuration
webapp.ConfigurePage.templatedialogDesc|Veuillez sélectionnez un modèle de configuration ci dessous. Celui ci sera appliqué à l'appreil choisi.
webapp.ConfigurePage.templatedialogLabel|Liste des configurations compatibles avec votre appareil
webapp.ConfigurePage.templatedialogerror_fields|Aucune configuration n'a été sélectionnée.
webapp.ConfigurePage.INVALID_CONFIG_FORMAT|Configuration invalide, annulation
webapp.ConfigurePage.NO_CANAL_CONFIG|Aucun canal de configuration défini
webapp.ConfigurePage.NO_MODE|Aucun mode d'affichage de défini
webapp.ConfigurePage.NO_RECORD_TYPE|Aucun type d'enregistrement défini.
webapp.ConfigurePage.NO_START_TYPE|Aucun type de départ défini
webapp.ConfigurePage.NO_MESURE_TIME|Durée de mesure non définie
webapp.ConfigurePage.NO_RECORD_TIME|Durée d'enregistrement non définie
webapp.ConfigurePage.NO_CAMPAGNE_NAME|Aucun nom de campagne de défini
webapp.ConfigurePage.INVALID_CANAL|Canal de configuration invalide
webapp.ConfigurePage.INVALID_MODE|Mode d'affichage invalide
webapp.ConfigurePage.INVALID_LED_ALARM|Aucun mode LED pour les alarmes de défini.
webapp.ConfigurePage.INVALID_LED_ON|Aucun mode LED pour le voyant actif de défini
webapp.ConfigurePage.INVALID_CAMPAGNE_NAME_LENGTH|Le nom de campagne doit faire au minimum 3 caractères et au maximum 20
webapp.ConfigurePage.INVALID_RECORD_TIME|Durée d'enregistrement non valide
webapp.ConfigurePage.INVALID_MESURE_TIME|Durée de mesure invalide: doit etre compris entre ...
webapp.ConfigurePage.INVALID_RECORD_TYPE|Type d'enrgistrement de mesure invalide.
webapp.ConfigurePage.INVALID_START_TYPE|le type de départ doit être par date, par bouton ou immédiat
webapp.ConfigurePage.INVALID_DATE_FORMAT|Format de la date de départ incorrect
webapp.ConfigurePage.INVALID_SEUIL_FORMAT|Format de seuil invalide: doit etre un nombre strictement positif
webapp.ConfigurePage.INVALID_TEMPO_FORMAT|Format de temporisation invalide: doit etre un nombre strictement positif.
webapp.ConfigurePage.INVALID_CHANNEL_NAME|Nom de voie invalide: doit faire au maximum 15 caractères
webapp.ConfigurePage.INVALID_CHANNEL_NUMBER|Numéro de voie invalide
webapp.ConfigurePage.INVALID_CHANNEL_REF_PROBE|Type de sonde inconnue
webapp.ConfigurePage.INVALID_CHANNEL_UNIT|Unité de la voie inconnue
webapp.ConfigurePage.XML_CONFIG_NO_TOKEN|Aucun token de défini pour une configuration xml
webapp.ConfigurePage.RECORD_LT_MESURE|La durée d'enregistrement ne peut pas être inférieure à la durée de mesure
webapp.ConfigurePage.NO_DATE_GIVEN|Aucune date de départ pour la campagne n'a été renseignée
webapp.ConfigurePage.INVALID_NO_CHANNEL|Aucune voie de séléctionnée pour les enregistrements
webapp.ConfigurePage.INVALID_SEUILS_VALUES|Le seuil HAUT ne peut etre superieur au seuil BAS
webapp.ConfigurePage.NO_CFR_DATAS|Aucunes informations d'identification n'ont été fournies
webapp.ConfigurePage.CONFIG_NOT_LOGGED|Not loggin!
webapp.ConfigurePage.CONFIG_UNKNOWN_USER|Les informations d'identifications fournies sont érronées.
webapp.ConfigurePage.unknown|Erreur serveur inconnue...
webapp.SlaveConfiguration.full|Configuration complète
webapp.SlaveConfiguration.LaunchFull|Lancer la reconfiguration complète par XML
webapp.SlaveConfiguration.warningText1|Attention ! Nous vous conseillons d'utiliser l'application mobile Medifroid Cloud pour changer les paramètres de vos appareils. Elle vous permettra de configurer votre appareil plus facilement.
webapp.SlaveConfiguration.warningText2| Vous pouvez également suivre les instructions de cet assistant pour configurer votre appareil par fichier XML
webapp.SlaveConfiguration.simplified|Configuration simplifiée
webapp.ProbesType.Probe_1|Température CTN d'ambiance
webapp.ProbesType.Probe_2|Température CTN interne
webapp.ProbesType.Probe_3|Température CTN déportée
webapp.ProbesType.Probe_4|Courant 0-20mA
webapp.ProbesType.Probe_5|Courant 4-20mA
webapp.ProbesType.Probe_6|Tension 0-10V
webapp.ProbesType.Probe_7|Tension 0-2500mV
webapp.ProbesType.Probe_8|Thermo-Hygro SHT d'ambiance
webapp.ProbesType.Probe_9|Thermo-Hygro SHT déportée
webapp.ProbesType.Probe_10|Lumière
webapp.ProbesType.Probe_11|Température Thermocouple K
webapp.ProbesType.Probe_12|Température Thermocouple T
webapp.ProbesType.Probe_13|Température Thermocouple J
webapp.ProbesType.Probe_14|Température PT100 déportée
webapp.ProbesType.Probe_15|Thermo-Hygro d'ambiance
webapp.ProbesType.Probe_16|Thermo-Hygro inox déportée
webapp.ProbesType.Probe_17|Pince ampèremétrique 20A
webapp.ProbesType.Probe_18|Pince ampèremétrique 50A
webapp.ProbesType.Probe_19|Pince ampèremétrique 100A
webapp.ProbesType.Probe_20|Pince ampèremétrique 200A
webapp.ProbesType.Probe_21|Pince ampèremétrique 600A
webapp.ProbesType.Probe_22|Thermo-Hygro plastique déportée
webapp.ProbesType.Probe_23|Température KT20
webapp.ProbesType.Probe_24|Température Thermocouple S
webapp.ProbesType.Probe_25|Détection d'impulsions
webapp.ProbesType.Probe_26|Compteur d'impulsions
webapp.ProbesType.Probe_27|Pression 1000Pa
webapp.ProbesType.Probe_28|Pression 10000Pa
webapp.ProbesType.Probe_29|Cellule CO2
webapp.ProbesType.Probe_30|Lumière
webapp.ProbesType.Probe_lora_1|Thermocouple K
webapp.ProbesType.Probe_lora_2|Thermocouple J
webapp.ProbesType.Probe_lora_3|Thermocouple T
webapp.ProbesType.Probe_lora_4|Thermocouple N
webapp.ProbesType.Probe_lora_5|Thermocouple S
webapp.ProbesType.Probe_lora_6|Courant 0-20mA
webapp.ProbesType.Probe_lora_7|Courant 4-20mA
webapp.ProbesType.Probe_lora_8|Tension 0-5V
webapp.ProbesType.Probe_lora_9|Tension 0-10V
webapp.ProbesType.Probe_lora_10|Compteur impulsion
webapp.ProbesType.Probe_lora_11|Pince ampèremétrique 50A
webapp.ProbesType.Probe_lora_12|Pince ampèremétrique 100A
webapp.ProbesType.Probe_lora_13|Pince ampèremétrique 200A
webapp.ProbesType.Probe_lora_14|Pince ampèremétrique 600A
webapp.ProbesType.Probe_lora_15|Température CTN externe
webapp.ProbesType.Probe_lora_16|température PT100 externe
webapp.ProbesType.Probe_lora_17|Température interne
webapp.ProbesType.Probe_lora_18|Pression d'eau 0-10 bar
webapp.ProbesType.Probe_lora_19|Sonde hygro-température
webapp.ProbesType.Probe_lora_20|Sonde hygro-température inox
webapp.ProbesType.Probe_lora_21|Sonde hygro-température ABS/amb
webapp.ProbesType.Probe_lora_22|Sonde hygro-température interne
webapp.ProbesType.Probe_lora_23|Lumière interne
webapp.ProbesType.Probe_lora_24|CO2 interne
webapp.ProbesType.Probe_lora_25|Pression atmosphérique interne
webapp.ProbesType.Probe_lora_26|Pression interne 1000 Pa
webapp.ProbesType.Probe_lora_27|Pression interne 10000 Pa
webapp.ProbesType.Probe_lora_28|Pression d'eau 0-20 bar
webapp.AssistantConfiguration.deviceIdentication|Identification de l'appareil
webapp.AssistantConfiguration.page1Description1|Indiquez le numéro de série et le code de l’appareil.
webapp.AssistantConfiguration.page1Description2|Ces informations se trouvent à l’arrière du boîtier de l’enregistreur.
webapp.AssistantConfiguration.deviceCode|Code appareil
webapp.AssistantConfiguration.deviceSerial|Numéro de série
webapp.AssistantConfiguration.configurationOption1|Configuration par l'application mobile (Conseillé)
webapp.AssistantConfiguration.configurationOption2|Configuration par fichier XML
webapp.AssistantConfiguration.deviceConfiguration|Configuration de l'appareil
webapp.AssistantConfiguration.page2Option1Info1|Afin de continuer le mise en route de votre appareil, nous vous conseillons d'utiliser l'application mobile Medifroid Cloud. Elle vous permettra de configurer votre appareil plus facilement.
webapp.AssistantConfiguration.page2Option1Info2|Vous pouvez également suivre les instructions de cet assistant pour configurer votre appareil par fichier XML.
webapp.AssistantConfiguration.page2Option2Description1|Connectez votre appareil en USB à l’ordinateur.
webapp.AssistantConfiguration.page2Option2Description2|Un code de configuration va apparaitre sur l’écran de l’enregistreur, renseignez le ici.
webapp.AssistantConfiguration.configurationCode|Code de configuration
webapp.AssistantConfiguration.page2Option2Warning|Attention ! Ne débranchez pas votre appareil du port USB pendant la configuration, sinon le numéro de configuration ne sera plus valide.
webapp.AssistantConfiguration.page4Title|Enregistrement de la configuration
webapp.AssistantConfiguration.page4Description1|Le fichier de configuration conf{token}.xml a été enregistré sur votre ordinateur.
webapp.AssistantConfiguration.page4Description2|Copiez ce fichier sur votre enregistreur, affiché sur votre ordinateur dans les stockages amovibles.
webapp.AssistantConfiguration.page4Warning|Attention ! Si votre navigateur est configuré de manière à télécharger automatiquement les fichiers, vous trouverez votre fichier dans le dossier de téléchargement habituel.
webapp.AssistantConfiguration.page5Description|Une fois le fichier de configuration copié sur votre appareil, celui-ci est prêt à fonctionner. Donnez lui une désignation et sélectionnez la zone dans laquelle vous souhaitez l’intégrer.
webapp.AssistantConfiguration.designation|Désignation
webapp.AssistantConfiguration.assistantTitle|Assistant de mise en route